,FINESS_O,FINESS_D,O,D,O_lat,O_lon,D_lat,D_lon,ID,id_coord,Results_value_17h,minutes_17h
31,920100039,930300025,"48.907535090038,2.3084903884373","48.9053098427993,2.39021276397707",48.907535090038,2.3084903884373,48.9053098427993,2.39021276397707,920100039-930300025,"2.3084903884373,48.907535090038-2.39021276397707,48.9053098427993",0:16:00,16
32,310783048,310780283,"43.60463651762,1.44421017210879","43.6485378082078,1.50708157420016",43.60463651762,1.44421017210879,43.6485378082078,1.50708157420016,310783048-310780283,"1.44421017210879,43.60463651762-1.50708157420016,43.6485378082078",0:17:00,17
33,750100125,750100208,"48.8401867523797,2.36319606659128","48.8463434092809,2.31541258881328",48.8401867523797,2.36319606659128,48.8463434092809,2.31541258881328,750100125-750100208,"2.36319606659128,48.8401867523797-2.31541258881328,48.8463434092809",0:17:00,17
34,540002698,540001138,"48.6499893953382,6.15563183060283","48.6839334771849,6.18941200501879",48.6499893953382,6.15563183060283,48.6839334771849,6.18941200501879,540002698-540001138,"6.15563183060283,48.6499893953382-6.18941200501879,48.6839334771849",0:17:00,17
35,130783293,130784051,"43.2921827109591,5.40210784602733","43.2483276512157,5.42998081317562",43.2921827109591,5.40210784602733,43.2483276512157,5.42998081317562,130783293-130784051,"5.40210784602733,43.2921827109591-5.42998081317562,43.2483276512157",0:18:00,18
37,940100027,750100125,"48.7987961562809,2.45403659876121","48.8401867523797,2.36319606659128",48.7987961562809,2.45403659876121,48.8401867523797,2.36319606659128,940100027-750100125,"2.45403659876121,48.7987961562809-2.36319606659128,48.8401867523797",0:18:00,18
38,940100043,940100027,"48.8099378886903,2.35794972984933","48.7987961562809,2.45403659876121",48.8099378886903,2.35794972984933,48.7987961562809,2.45403659876121,940100043-940100027,"2.35794972984933,48.8099378886903-2.45403659876121,48.7987961562809",0:18:00,18
39,940100027,940100043,"48.7987961562809,2.45403659876121","48.8099378886903,2.35794972984933",48.7987961562809,2.45403659876121,48.8099378886903,2.35794972984933,940100027-940100043,"2.45403659876121,48.7987961562809-2.35794972984933,48.8099378886903",0:18:00,18
40,930300025,750100042,"48.9053098427993,2.39021276397707","48.8818559604838,2.35408775246107",48.9053098427993,2.39021276397707,48.8818559604838,2.35408775246107,930300025-750100042,"2.39021276397707,48.9053098427993-2.35408775246107,48.8818559604838",0:18:00,18
41,750100208,750100125,"48.8463434092809,2.31541258881328","48.8401867523797,2.36319606659128",48.8463434092809,2.31541258881328,48.8401867523797,2.36319606659128,750100208-750100125,"2.31541258881328,48.8463434092809-2.36319606659128,48.8401867523797",0:19:00,19
42,130780521,130783293,"43.3790936619422,5.36104667410839","43.2921827109591,5.40210784602733",43.3790936619422,5.36104667410839,43.2921827109591,5.40210784602733,130780521-130783293,"5.36104667410839,43.3790936619422-5.40210784602733,43.2921827109591",0:19:00,19
44,130784051,130804297,"43.2483276512157,5.42998081317562","43.2921827109591,5.40210784602733",43.2483276512157,5.42998081317562,43.2921827109591,5.40210784602733,130784051-130804297,"5.42998081317562,43.2483276512157-5.40210784602733,43.2921827109591",0:19:00,19
45,300782117,300780152,"43.8225410718146,4.31886087680019","43.8471935555551,4.37381111230514",43.8225410718146,4.31886087680019,43.8471935555551,4.37381111230514,300782117-300780152,"4.31886087680019,43.8225410718146-4.37381111230514,43.8471935555551",0:19:00,19
46,440017598,440000271,"47.249930889533,-1.63351372376691","47.211884784187,-1.55284153807415",47.249930889533,-1.63351372376691,47.211884784187,-1.55284153807415,440017598-440000271,"-1.63351372376691,47.249930889533--1.55284153807415,47.211884784187",0:19:00,19
47,940100043,750120016,"48.8099378886903,2.35794972984933","48.8380976694563,2.34424407470017",48.8099378886903,2.35794972984933,48.8380976694563,2.34424407470017,940100043-750120016,"2.35794972984933,48.8099378886903-2.34424407470017,48.8380976694563",0:19:00,19
49,750100042,930300025,"48.8818559604838,2.35408775246107","48.9053098427993,2.39021276397707",48.8818559604838,2.35408775246107,48.9053098427993,2.39021276397707,750100042-930300025,"2.35408775246107,48.8818559604838-2.39021276397707,48.9053098427993",0:19:00,19
50,940100043,750000499,"48.8099378886903,2.35794972984933","48.8302146671579,2.34096760180631",48.8099378886903,2.35794972984933,48.8302146671579,2.34096760180631,940100043-750000499,"2.35794972984933,48.8099378886903-2.34096760180631,48.8302146671579",0:19:00,19
51,940100043,750100125,"48.8099378886903,2.35794972984933","48.8401867523797,2.36319606659128",48.8099378886903,2.35794972984933,48.8401867523797,2.36319606659128,940100043-750100125,"2.35794972984933,48.8099378886903-2.36319606659128,48.8401867523797",0:20:00,20
52,310780283,310783048,"43.6485378082078,1.50708157420016","43.60463651762,1.44421017210879",43.6485378082078,1.50708157420016,43.60463651762,1.44421017210879,310780283-310783048,"1.50708157420016,43.6485378082078-1.44421017210879,43.60463651762",0:20:00,20
53,340015502,340782085,"43.6024922940585,3.91428695033118","43.6293421830654,3.86109562857508",43.6024922940585,3.91428695033118,43.6293421830654,3.86109562857508,340015502-340782085,"3.91428695033118,43.6024922940585-3.86109562857508,43.6293421830654",0:20:00,20
54,440000271,440017598,"47.211884784187,-1.55284153807415","47.249930889533,-1.63351372376691",47.211884784187,-1.55284153807415,47.249930889533,-1.63351372376691,440000271-440017598,"-1.55284153807415,47.211884784187--1.63351372376691,47.249930889533",0:20:00,20
55,750000499,940100027,"48.8302146671579,2.34096760180631","48.7987961562809,2.45403659876121",48.8302146671579,2.34096760180631,48.7987961562809,2.45403659876121,750000499-940100027,"2.34096760180631,48.8302146671579-2.45403659876121,48.7987961562809",0:20:00,20
56,750100208,940100043,"48.8463434092809,2.31541258881328","48.8099378886903,2.35794972984933",48.8463434092809,2.31541258881328,48.8099378886903,2.35794972984933,750100208-940100043,"2.31541258881328,48.8463434092809-2.35794972984933,48.8099378886903",0:20:00,20
57,310780283,310781000,"43.6485378082078,1.50708157420016","43.6491208043028,1.32625109672475",43.6485378082078,1.50708157420016,43.6491208043028,1.32625109672475,310780283-310781000,"1.50708157420016,43.6485378082078-1.32625109672475,43.6491208043028",0:21:00,21
58,310781000,310780283,"43.6491208043028,1.32625109672475","43.6485378082078,1.50708157420016",43.6491208043028,1.32625109672475,43.6485378082078,1.50708157420016,310781000-310780283,"1.32625109672475,43.6491208043028-1.50708157420016,43.6485378082078",0:21:00,21
59,750100042,920100039,"48.8818559604838,2.35408775246107","48.907535090038,2.3084903884373",48.8818559604838,2.35408775246107,48.907535090038,2.3084903884373,750100042-920100039,"2.35408775246107,48.8818559604838-2.3084903884373,48.907535090038",0:21:00,21
60,920000650,920100039,"48.8712105447387,2.22125484098355","48.907535090038,2.3084903884373",48.8712105447387,2.22125484098355,48.907535090038,2.3084903884373,920000650-920100039,"2.22125484098355,48.8712105447387-2.3084903884373,48.907535090038",0:21:00,21
61,750100125,930300025,"48.8401867523797,2.36319606659128","48.9053098427993,2.39021276397707",48.8401867523797,2.36319606659128,48.9053098427993,2.39021276397707,750100125-930300025,"2.36319606659128,48.8401867523797-2.39021276397707,48.9053098427993",0:21:00,21
62,750000549,920100039,"48.8783047798995,2.37808843367725","48.907535090038,2.3084903884373",48.8783047798995,2.37808843367725,48.907535090038,2.3084903884373,750000549-920100039,"2.37808843367725,48.8783047798995-2.3084903884373,48.907535090038",0:22:00,22
63,750120016,940100027,"48.8380976694563,2.34424407470017","48.7987961562809,2.45403659876121",48.8380976694563,2.34424407470017,48.7987961562809,2.45403659876121,750120016-940100027,"2.34424407470017,48.8380976694563-2.45403659876121,48.7987961562809",0:22:00,22
64,750100125,750000549,"48.8401867523797,2.36319606659128","48.8783047798995,2.37808843367725",48.8401867523797,2.36319606659128,48.8783047798995,2.37808843367725,750100125-750000549,"2.36319606659128,48.8401867523797-2.37808843367725,48.8783047798995",0:23:00,23
65,920100039,750000549,"48.907535090038,2.3084903884373","48.8783047798995,2.37808843367725",48.907535090038,2.3084903884373,48.8783047798995,2.37808843367725,920100039-750000549,"2.3084903884373,48.907535090038-2.37808843367725,48.8783047798995",0:23:00,23
66,310781000,310783048,"43.6491208043028,1.32625109672475","43.60463651762,1.44421017210879",43.6491208043028,1.32625109672475,43.60463651762,1.44421017210879,310781000-310783048,"1.32625109672475,43.6491208043028-1.44421017210879,43.60463651762",0:23:00,23
67,750100125,750100042,"48.8401867523797,2.36319606659128","48.8818559604838,2.35408775246107",48.8401867523797,2.36319606659128,48.8818559604838,2.35408775246107,750100125-750100042,"2.36319606659128,48.8401867523797-2.35408775246107,48.8818559604838",0:23:00,23
68,940100027,930300025,"48.7987961562809,2.45403659876121","48.9053098427993,2.39021276397707",48.7987961562809,2.45403659876121,48.9053098427993,2.39021276397707,940100027-930300025,"2.45403659876121,48.7987961562809-2.39021276397707,48.9053098427993",0:23:00,23
69,130784051,130780521,"43.2483276512157,5.42998081317562","43.3790936619422,5.36104667410839",43.2483276512157,5.42998081317562,43.3790936619422,5.36104667410839,130784051-130780521,"5.42998081317562,43.2483276512157-5.36104667410839,43.3790936619422",0:24:00,24
70,920100039,920000650,"48.907535090038,2.3084903884373","48.8712105447387,2.22125484098355",48.907535090038,2.3084903884373,48.8712105447387,2.22125484098355,920100039-920000650,"2.3084903884373,48.907535090038-2.22125484098355,48.8712105447387",0:24:00,24
71,940100027,750000499,"48.7987961562809,2.45403659876121","48.8302146671579,2.34096760180631",48.7987961562809,2.45403659876121,48.8302146671579,2.34096760180631,940100027-750000499,"2.45403659876121,48.7987961562809-2.34096760180631,48.8302146671579",0:24:00,24
72,310783048,310781000,"43.60463651762,1.44421017210879","43.6491208043028,1.32625109672475",43.60463651762,1.44421017210879,43.6491208043028,1.32625109672475,310783048-310781000,"1.44421017210879,43.60463651762-1.32625109672475,43.6491208043028",0:24:00,24
73,750000549,750100125,"48.8783047798995,2.37808843367725","48.8401867523797,2.36319606659128",48.8783047798995,2.37808843367725,48.8401867523797,2.36319606659128,750000549-750100125,"2.37808843367725,48.8783047798995-2.36319606659128,48.8401867523797",0:24:00,24
74,750100208,920120011,"48.8463434092809,2.31541258881328","48.8143986458456,2.25568637311088",48.8463434092809,2.31541258881328,48.8143986458456,2.25568637311088,750100208-920120011,"2.31541258881328,48.8463434092809-2.25568637311088,48.8143986458456",0:24:00,24
75,750120016,750100042,"48.8380976694563,2.34424407470017","48.8818559604838,2.35408775246107",48.8380976694563,2.34424407470017,48.8818559604838,2.35408775246107,750120016-750100042,"2.34424407470017,48.8380976694563-2.35408775246107,48.8818559604838",0:24:00,24
76,920120011,940100043,"48.8143986458456,2.25568637311088","48.8099378886903,2.35794972984933",48.8143986458456,2.25568637311088,48.8099378886903,2.35794972984933,920120011-940100043,"2.25568637311088,48.8143986458456-2.35794972984933,48.8099378886903",0:24:00,24
77,930300025,940100027,"48.9053098427993,2.39021276397707","48.7987961562809,2.45403659876121",48.9053098427993,2.39021276397707,48.7987961562809,2.45403659876121,930300025-940100027,"2.39021276397707,48.9053098427993-2.45403659876121,48.7987961562809",0:24:00,24
78,940100027,750120016,"48.7987961562809,2.45403659876121","48.8380976694563,2.34424407470017",48.7987961562809,2.45403659876121,48.8380976694563,2.34424407470017,940100027-750120016,"2.45403659876121,48.7987961562809-2.34424407470017,48.8380976694563",0:24:00,24
79,920100039,750100042,"48.907535090038,2.3084903884373","48.8818559604838,2.35408775246107",48.907535090038,2.3084903884373,48.8818559604838,2.35408775246107,920100039-750100042,"2.3084903884373,48.907535090038-2.35408775246107,48.8818559604838",0:24:00,24
80,930300025,940100043,"48.9053098427993,2.39021276397707","48.8099378886903,2.35794972984933",48.9053098427993,2.39021276397707,48.8099378886903,2.35794972984933,930300025-940100043,"2.39021276397707,48.9053098427993-2.35794972984933,48.8099378886903",0:24:00,24
81,940100043,930300025,"48.8099378886903,2.35794972984933","48.9053098427993,2.39021276397707",48.8099378886903,2.35794972984933,48.9053098427993,2.39021276397707,940100043-930300025,"2.35794972984933,48.8099378886903-2.39021276397707,48.9053098427993",0:24:00,24
82,750100208,750100042,"48.8463434092809,2.31541258881328","48.8818559604838,2.35408775246107",48.8463434092809,2.31541258881328,48.8818559604838,2.35408775246107,750100208-750100042,"2.31541258881328,48.8463434092809-2.35408775246107,48.8818559604838",0:25:00,25
83,920000650,930300025,"48.8712105447387,2.22125484098355","48.9053098427993,2.39021276397707",48.8712105447387,2.22125484098355,48.9053098427993,2.39021276397707,920000650-930300025,"2.22125484098355,48.8712105447387-2.39021276397707,48.9053098427993",0:25:00,25
84,130780521,130784051,"43.3790936619422,5.36104667410839","43.2483276512157,5.42998081317562",43.3790936619422,5.36104667410839,43.2483276512157,5.42998081317562,130780521-130784051,"5.36104667410839,43.3790936619422-5.42998081317562,43.2483276512157",0:26:00,26
85,930300025,750100125,"48.9053098427993,2.39021276397707","48.8401867523797,2.36319606659128",48.9053098427993,2.39021276397707,48.8401867523797,2.36319606659128,930300025-750100125,"2.39021276397707,48.9053098427993-2.36319606659128,48.8401867523797",0:26:00,26
86,940100043,750100208,"48.8099378886903,2.35794972984933","48.8463434092809,2.31541258881328",48.8099378886903,2.35794972984933,48.8463434092809,2.31541258881328,940100043-750100208,"2.35794972984933,48.8099378886903-2.31541258881328,48.8463434092809",0:26:00,26
87,750000549,940100027,"48.8783047798995,2.37808843367725","48.7987961562809,2.45403659876121",48.8783047798995,2.37808843367725,48.7987961562809,2.45403659876121,750000549-940100027,"2.37808843367725,48.8783047798995-2.45403659876121,48.7987961562809",0:27:00,27
88,930300025,920000650,"48.9053098427993,2.39021276397707","48.8712105447387,2.22125484098355",48.9053098427993,2.39021276397707,48.8712105447387,2.22125484098355,930300025-920000650,"2.39021276397707,48.9053098427993-2.22125484098355,48.8712105447387",0:27:00,27
89,750100208,940100027,"48.8463434092809,2.31541258881328","48.7987961562809,2.45403659876121",48.8463434092809,2.31541258881328,48.7987961562809,2.45403659876121,750100208-940100027,"2.31541258881328,48.8463434092809-2.45403659876121,48.7987961562809",0:27:00,27
90,920120011,750100208,"48.8143986458456,2.25568637311088","48.8463434092809,2.31541258881328",48.8143986458456,2.25568637311088,48.8463434092809,2.31541258881328,920120011-750100208,"2.25568637311088,48.8143986458456-2.31541258881328,48.8463434092809",0:27:00,27
91,750000499,930300025,"48.8302146671579,2.34096760180631","48.9053098427993,2.39021276397707",48.8302146671579,2.34096760180631,48.9053098427993,2.39021276397707,750000499-930300025,"2.34096760180631,48.8302146671579-2.39021276397707,48.9053098427993",0:27:00,27
92,750000549,940100043,"48.8783047798995,2.37808843367725","48.8099378886903,2.35794972984933",48.8783047798995,2.37808843367725,48.8099378886903,2.35794972984933,750000549-940100043,"2.37808843367725,48.8783047798995-2.35794972984933,48.8099378886903",0:27:00,27
93,940100027,750000549,"48.7987961562809,2.45403659876121","48.8783047798995,2.37808843367725",48.7987961562809,2.45403659876121,48.8783047798995,2.37808843367725,940100027-750000549,"2.45403659876121,48.7987961562809-2.37808843367725,48.8783047798995",0:28:00,28
94,750000499,750100042,"48.8302146671579,2.34096760180631","48.8818559604838,2.35408775246107",48.8302146671579,2.34096760180631,48.8818559604838,2.35408775246107,750000499-750100042,"2.34096760180631,48.8302146671579-2.35408775246107,48.8818559604838",0:28:00,28
95,920120011,750000499,"48.8143986458456,2.25568637311088","48.8302146671579,2.34096760180631",48.8143986458456,2.25568637311088,48.8302146671579,2.34096760180631,920120011-750000499,"2.25568637311088,48.8143986458456-2.34096760180631,48.8302146671579",0:28:00,28
96,750100042,750100125,"48.8818559604838,2.35408775246107","48.8401867523797,2.36319606659128",48.8818559604838,2.35408775246107,48.8401867523797,2.36319606659128,750100042-750100125,"2.35408775246107,48.8818559604838-2.36319606659128,48.8401867523797",0:28:00,28
97,750100042,750120016,"48.8818559604838,2.35408775246107","48.8380976694563,2.34424407470017",48.8818559604838,2.35408775246107,48.8380976694563,2.34424407470017,750100042-750120016,"2.35408775246107,48.8818559604838-2.34424407470017,48.8380976694563",0:28:00,28
98,750120016,750000549,"48.8380976694563,2.34424407470017","48.8783047798995,2.37808843367725",48.8380976694563,2.34424407470017,48.8783047798995,2.37808843367725,750120016-750000549,"2.34424407470017,48.8380976694563-2.37808843367725,48.8783047798995",0:28:00,28
99,920000650,940100043,"48.8712105447387,2.22125484098355","48.8099378886903,2.35794972984933",48.8712105447387,2.22125484098355,48.8099378886903,2.35794972984933,920000650-940100043,"2.22125484098355,48.8712105447387-2.35794972984933,48.8099378886903",0:28:00,28
100,750100208,920100039,"48.8463434092809,2.31541258881328","48.907535090038,2.3084903884373",48.8463434092809,2.31541258881328,48.907535090038,2.3084903884373,750100208-920100039,"2.31541258881328,48.8463434092809-2.3084903884373,48.907535090038",0:29:00,29
101,940100043,750000549,"48.8099378886903,2.35794972984933","48.8783047798995,2.37808843367725",48.8099378886903,2.35794972984933,48.8783047798995,2.37808843367725,940100043-750000549,"2.35794972984933,48.8099378886903-2.37808843367725,48.8783047798995",0:29:00,29
102,750100042,750100208,"48.8818559604838,2.35408775246107","48.8463434092809,2.31541258881328",48.8818559604838,2.35408775246107,48.8463434092809,2.31541258881328,750100042-750100208,"2.35408775246107,48.8818559604838-2.31541258881328,48.8463434092809",0:29:00,29
103,750120016,930300025,"48.8380976694563,2.34424407470017","48.9053098427993,2.39021276397707",48.8380976694563,2.34424407470017,48.9053098427993,2.39021276397707,750120016-930300025,"2.34424407470017,48.8380976694563-2.39021276397707,48.9053098427993",0:29:00,29
104,920120011,920100039,"48.8143986458456,2.25568637311088","48.907535090038,2.3084903884373",48.8143986458456,2.25568637311088,48.907535090038,2.3084903884373,920120011-920100039,"2.25568637311088,48.8143986458456-2.3084903884373,48.907535090038",0:29:00,29
105,920120011,750120016,"48.8143986458456,2.25568637311088","48.8380976694563,2.34424407470017",48.8143986458456,2.25568637311088,48.8380976694563,2.34424407470017,920120011-750120016,"2.25568637311088,48.8143986458456-2.34424407470017,48.8380976694563",0:29:00,29
106,750000499,920120011,"48.8302146671579,2.34096760180631","48.8143986458456,2.25568637311088",48.8302146671579,2.34096760180631,48.8143986458456,2.25568637311088,750000499-920120011,"2.34096760180631,48.8302146671579-2.25568637311088,48.8143986458456",0:29:00,29
107,750100125,920100039,"48.8401867523797,2.36319606659128","48.907535090038,2.3084903884373",48.8401867523797,2.36319606659128,48.907535090038,2.3084903884373,750100125-920100039,"2.36319606659128,48.8401867523797-2.3084903884373,48.907535090038",0:29:00,29
108,750100208,920000650,"48.8463434092809,2.31541258881328","48.8712105447387,2.22125484098355",48.8463434092809,2.31541258881328,48.8712105447387,2.22125484098355,750100208-920000650,"2.31541258881328,48.8463434092809-2.22125484098355,48.8712105447387",0:29:00,29
109,920000650,920120011,"48.8712105447387,2.22125484098355","48.8143986458456,2.25568637311088",48.8712105447387,2.22125484098355,48.8143986458456,2.25568637311088,920000650-920120011,"2.22125484098355,48.8712105447387-2.25568637311088,48.8143986458456",0:29:00,29
110,920120011,920000650,"48.8143986458456,2.25568637311088","48.8712105447387,2.22125484098355",48.8143986458456,2.25568637311088,48.8712105447387,2.22125484098355,920120011-920000650,"2.25568637311088,48.8143986458456-2.22125484098355,48.8712105447387",0:29:00,29
111,940100043,920120011,"48.8099378886903,2.35794972984933","48.8143986458456,2.25568637311088",48.8099378886903,2.35794972984933,48.8143986458456,2.25568637311088,940100043-920120011,"2.35794972984933,48.8099378886903-2.25568637311088,48.8143986458456",0:29:00,29
112,750000499,750000549,"48.8302146671579,2.34096760180631","48.8783047798995,2.37808843367725",48.8302146671579,2.34096760180631,48.8783047798995,2.37808843367725,750000499-750000549,"2.34096760180631,48.8302146671579-2.37808843367725,48.8783047798995",0:30:00,30
113,920100039,750100208,"48.907535090038,2.3084903884373","48.8463434092809,2.31541258881328",48.907535090038,2.3084903884373,48.8463434092809,2.31541258881328,920100039-750100208,"2.3084903884373,48.907535090038-2.31541258881328,48.8463434092809",0:30:00,30
114,750120016,920120011,"48.8380976694563,2.34424407470017","48.8143986458456,2.25568637311088",48.8380976694563,2.34424407470017,48.8143986458456,2.25568637311088,750120016-920120011,"2.34424407470017,48.8380976694563-2.25568637311088,48.8143986458456",0:30:00,30
115,920000650,750100208,"48.8712105447387,2.22125484098355","48.8463434092809,2.31541258881328",48.8712105447387,2.22125484098355,48.8463434092809,2.31541258881328,920000650-750100208,"2.22125484098355,48.8712105447387-2.31541258881328,48.8463434092809",0:30:00,30
116,920120011,940100027,"48.8143986458456,2.25568637311088","48.7987961562809,2.45403659876121",48.8143986458456,2.25568637311088,48.7987961562809,2.45403659876121,920120011-940100027,"2.25568637311088,48.8143986458456-2.45403659876121,48.7987961562809",0:30:00,30
117,750000549,750120016,"48.8783047798995,2.37808843367725","48.8380976694563,2.34424407470017",48.8783047798995,2.37808843367725,48.8380976694563,2.34424407470017,750000549-750120016,"2.37808843367725,48.8783047798995-2.34424407470017,48.8380976694563",0:30:00,30
118,930300025,750000499,"48.9053098427993,2.39021276397707","48.8302146671579,2.34096760180631",48.9053098427993,2.39021276397707,48.8302146671579,2.34096760180631,930300025-750000499,"2.39021276397707,48.9053098427993-2.34096760180631,48.8302146671579",0:30:00,30
119,750100208,930300025,"48.8463434092809,2.31541258881328","48.9053098427993,2.39021276397707",48.8463434092809,2.31541258881328,48.9053098427993,2.39021276397707,750100208-930300025,"2.31541258881328,48.8463434092809-2.39021276397707,48.9053098427993",0:31:00,31
120,930300025,750120016,"48.9053098427993,2.39021276397707","48.8380976694563,2.34424407470017",48.9053098427993,2.39021276397707,48.8380976694563,2.34424407470017,930300025-750120016,"2.39021276397707,48.9053098427993-2.34424407470017,48.8380976694563",0:31:00,31
121,940100027,920100039,"48.7987961562809,2.45403659876121","48.907535090038,2.3084903884373",48.7987961562809,2.45403659876121,48.907535090038,2.3084903884373,940100027-920100039,"2.45403659876121,48.7987961562809-2.3084903884373,48.907535090038",0:31:00,31
122,750100042,750000499,"48.8818559604838,2.35408775246107","48.8302146671579,2.34096760180631",48.8818559604838,2.35408775246107,48.8302146671579,2.34096760180631,750100042-750000499,"2.35408775246107,48.8818559604838-2.34096760180631,48.8302146671579",0:32:00,32
123,920000650,750000549,"48.8712105447387,2.22125484098355","48.8783047798995,2.37808843367725",48.8712105447387,2.22125484098355,48.8783047798995,2.37808843367725,920000650-750000549,"2.22125484098355,48.8712105447387-2.37808843367725,48.8783047798995",0:32:00,32
124,920100039,940100043,"48.907535090038,2.3084903884373","48.8099378886903,2.35794972984933",48.907535090038,2.3084903884373,48.8099378886903,2.35794972984933,920100039-940100043,"2.3084903884373,48.907535090038-2.35794972984933,48.8099378886903",0:32:00,32
125,750000549,750100208,"48.8783047798995,2.37808843367725","48.8463434092809,2.31541258881328",48.8783047798995,2.37808843367725,48.8463434092809,2.31541258881328,750000549-750100208,"2.37808843367725,48.8783047798995-2.31541258881328,48.8463434092809",0:32:00,32
126,750100125,920120011,"48.8401867523797,2.36319606659128","48.8143986458456,2.25568637311088",48.8401867523797,2.36319606659128,48.8143986458456,2.25568637311088,750100125-920120011,"2.36319606659128,48.8401867523797-2.25568637311088,48.8143986458456",0:32:00,32
127,920000650,750000499,"48.8712105447387,2.22125484098355","48.8302146671579,2.34096760180631",48.8712105447387,2.22125484098355,48.8302146671579,2.34096760180631,920000650-750000499,"2.22125484098355,48.8712105447387-2.34096760180631,48.8302146671579",0:32:00,32
128,920000650,750100042,"48.8712105447387,2.22125484098355","48.8818559604838,2.35408775246107",48.8712105447387,2.22125484098355,48.8818559604838,2.35408775246107,920000650-750100042,"2.22125484098355,48.8712105447387-2.35408775246107,48.8818559604838",0:32:00,32
129,940100043,920100039,"48.8099378886903,2.35794972984933","48.907535090038,2.3084903884373",48.8099378886903,2.35794972984933,48.907535090038,2.3084903884373,940100043-920100039,"2.35794972984933,48.8099378886903-2.3084903884373,48.907535090038",0:32:00,32
130,750000549,750000499,"48.8783047798995,2.37808843367725","48.8302146671579,2.34096760180631",48.8783047798995,2.37808843367725,48.8302146671579,2.34096760180631,750000549-750000499,"2.37808843367725,48.8783047798995-2.34096760180631,48.8302146671579",0:32:00,32
131,920100039,940100027,"48.907535090038,2.3084903884373","48.7987961562809,2.45403659876121",48.907535090038,2.3084903884373,48.7987961562809,2.45403659876121,920100039-940100027,"2.3084903884373,48.907535090038-2.45403659876121,48.7987961562809",0:32:00,32
132,920120011,930300025,"48.8143986458456,2.25568637311088","48.9053098427993,2.39021276397707",48.8143986458456,2.25568637311088,48.9053098427993,2.39021276397707,920120011-930300025,"2.25568637311088,48.8143986458456-2.39021276397707,48.9053098427993",0:32:00,32
133,750000499,920100039,"48.8302146671579,2.34096760180631","48.907535090038,2.3084903884373",48.8302146671579,2.34096760180631,48.907535090038,2.3084903884373,750000499-920100039,"2.34096760180631,48.8302146671579-2.3084903884373,48.907535090038",0:33:00,33
134,750100042,920000650,"48.8818559604838,2.35408775246107","48.8712105447387,2.22125484098355",48.8818559604838,2.35408775246107,48.8712105447387,2.22125484098355,750100042-920000650,"2.35408775246107,48.8818559604838-2.22125484098355,48.8712105447387",0:33:00,33
135,750100208,750000549,"48.8463434092809,2.31541258881328","48.8783047798995,2.37808843367725",48.8463434092809,2.31541258881328,48.8783047798995,2.37808843367725,750100208-750000549,"2.31541258881328,48.8463434092809-2.37808843367725,48.8783047798995",0:33:00,33
136,920000650,750120016,"48.8712105447387,2.22125484098355","48.8380976694563,2.34424407470017",48.8712105447387,2.22125484098355,48.8380976694563,2.34424407470017,920000650-750120016,"2.22125484098355,48.8712105447387-2.34424407470017,48.8380976694563",0:33:00,33
137,920120011,750100125,"48.8143986458456,2.25568637311088","48.8401867523797,2.36319606659128",48.8143986458456,2.25568637311088,48.8401867523797,2.36319606659128,920120011-750100125,"2.25568637311088,48.8143986458456-2.36319606659128,48.8401867523797",0:33:00,33
138,920100039,920120011,"48.907535090038,2.3084903884373","48.8143986458456,2.25568637311088",48.907535090038,2.3084903884373,48.8143986458456,2.25568637311088,920100039-920120011,"2.3084903884373,48.907535090038-2.25568637311088,48.8143986458456",0:33:00,33
139,930300025,750100208,"48.9053098427993,2.39021276397707","48.8463434092809,2.31541258881328",48.9053098427993,2.39021276397707,48.8463434092809,2.31541258881328,930300025-750100208,"2.39021276397707,48.9053098427993-2.31541258881328,48.8463434092809",0:33:00,33
140,940100027,750100208,"48.7987961562809,2.45403659876121","48.8463434092809,2.31541258881328",48.7987961562809,2.45403659876121,48.8463434092809,2.31541258881328,940100027-750100208,"2.45403659876121,48.7987961562809-2.31541258881328,48.8463434092809",0:33:00,33
141,750000499,920000650,"48.8302146671579,2.34096760180631","48.8712105447387,2.22125484098355",48.8302146671579,2.34096760180631,48.8712105447387,2.22125484098355,750000499-920000650,"2.34096760180631,48.8302146671579-2.22125484098355,48.8712105447387",0:34:00,34
142,920100039,750100125,"48.907535090038,2.3084903884373","48.8401867523797,2.36319606659128",48.907535090038,2.3084903884373,48.8401867523797,2.36319606659128,920100039-750100125,"2.3084903884373,48.907535090038-2.36319606659128,48.8401867523797",0:34:00,34
143,930300025,920120011,"48.9053098427993,2.39021276397707","48.8143986458456,2.25568637311088",48.9053098427993,2.39021276397707,48.8143986458456,2.25568637311088,930300025-920120011,"2.39021276397707,48.9053098427993-2.25568637311088,48.8143986458456",0:34:00,34
144,750000549,920000650,"48.8783047798995,2.37808843367725","48.8712105447387,2.22125484098355",48.8783047798995,2.37808843367725,48.8712105447387,2.22125484098355,750000549-920000650,"2.37808843367725,48.8783047798995-2.22125484098355,48.8712105447387",0:34:00,34
145,750120016,920100039,"48.8380976694563,2.34424407470017","48.907535090038,2.3084903884373",48.8380976694563,2.34424407470017,48.907535090038,2.3084903884373,750120016-920100039,"2.34424407470017,48.8380976694563-2.3084903884373,48.907535090038",0:34:00,34
